index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	objective	
193	244.330428	0.356324	True	5.719994048734399	15.291241921228561	0.4705633822318009	0.25569877540577746	1.1209214377587713	1.5667985078053608	[1.5085077903677284, -0.00019262598369206713, 0.26515553396522895, -0.0005747823835525543, 0.0013210252851817272, 0.0007195229638941894]	[2.5000078123709435, -0.00011107969081703282, -0.16408103564251258, -0.000326556809888697, -6.330092205307641e-05, -0.00019450832805465565]	[2.99997464761911, -5.691355193380241e-05, 0.0974381749591869, 1.6657153870068152e-05, 0.0001682660699403465, -0.00011495123063053251]	[-0.4694845495565761, 0.0005521343332750854, 0.49607501902547246, 0.00345976246553007, -0.0037052602813761534, 0.0002789005576096843]	[1.364421040317232e-06, -1.9708696601266662e-05, 0.8229628602159128, -0.0006840809207652677, -0.0008201183288284529, 0.001957055188531849]	[-4.367209395895175e-05, -1.0134390437104342e-07, 1.3475886810683964, -0.0018534441140987592, 0.0006760373100349917, -0.0008350874606600458]	[-0.14590917619201355, -0.07995152690149035, -24.19573572275493, 0.00028385629379188343, 0.0012872370774650753, -0.004401380249619971]	[0.001758075531788092, 0.004189849452769427, 34.69533365070422, -0.0003026093135374305, -7.738200297495406e-05, 0.0004913080288816708]	[-0.002721983340135294, 0.01204803211694886, -5.383074647808575, 0.0003953418466830694, 0.0007168326294447284, 0.001143678691706024]	5.455566339018586	
194	247.671346	3.331209	True	5.679020625128288	15.290328550709434	0.4729336996711575	0.2558121019260711	1.1215052330961042	1.5693391895309463	[1.5038103445268243, -0.00018780223023628746, 0.2700840357557823, -0.0005396609917299598, 0.001283601279634117, 0.0007210015572612603]	[2.500007271876861, -0.00010849798016426761, -0.15575451757369296, -0.000333383210181898, -7.132236149971415e-05, -0.00017473431722988026]	[2.9999765071617435, -5.695943110895398e-05, 0.1108526626663293, -1.711625289587964e-06, 0.00017515358842816106, -0.00012296811470832703]	[-0.47128777389841736, 0.0005407557470955234, 0.48839594617211207, 0.0035633266692484834, -0.003778824172254915, 1.2452622545875855e-05]	[2.602516457618528e-06, -1.3483314501943405e-05, 0.8423553954534833, -0.0006807597047675833, -0.0007852485655304467, 0.0019972467272819767]	[-4.502129057157032e-05, 1.1009419062672332e-05, 1.3352996589337263, -0.0018195526436520632, 0.000701300495633318, -0.0007682507729689539]	[-0.18741152168471722, -0.020488659995573234, -4.195735722755124, 7.36538152634052e-05, 0.002210649972878586, -0.004273371122401657]	[0.0018996440461787492, 0.004891601877451019, 25.173278540496916, -0.0006910196783661304, 0.0004524942359025252, 0.0005046650786854989]	[-0.002606430038033545, 0.01279703279335899, -13.896080256524597, 0.0006887021940890094, 0.0007680518642846052, 0.0011255055469880219]	4.960382652487833	
195	248.062074	0.383388	True	5.638340517699309	15.289445952136605	0.475323374245307	0.2559186388786297	1.1221533249694138	1.5717234098233865	[1.499094479074148, -0.00018301919414755952, 0.2750225066440299, -0.0005035679722656381, 0.0012454781153397466, 0.0007198157737552984]	[2.5000066674023715, -0.0001057425363358007, -0.1472750993207546, -0.00034013830729287065, -7.897840421564514e-05, -0.00015459104808632088]	[2.99997841921495, -5.6647941003305416e-05, 0.12410691419513284, -1.9706447833600685e-05, 0.00018226087576713788, -0.0001303071089341683]	[-0.4731337169509946, 0.0005809391882207592, 0.498112737126438, 0.003654739862078569, -0.0038447806465967227, -0.00025378053598097927]	[3.919198201101761e-06, -6.569715885151331e-06, 0.8535367431052344, -0.0006697799308231818, -0.0007470974695167275, 0.0020309157903261755]	[-4.623073647449831e-05, 2.2947448304287755e-05, 1.3155358360245197, -0.001778670045613258, 0.0007200085116450341, -0.0006994825775180469]	[-0.22891356983118658, 0.0389741396768579, 15.804264277244684, -4.210632159220739e-05, 0.0022465808757143138, -0.004251290854053372]	[0.0020412122925289305, 0.005593352961930233, 15.651210473950128, -0.0005852962648045371, 0.000483620056583747, 0.00039772017986632616]	[-0.0024908759988204877, 0.013546030275620118, -22.40909882164711, 0.0007542926902640853, 0.0006784366693114634, 0.0011516635495295196]	4.451445209062284	
196	248.453246	0.384293	True	5.59791231172861	15.288596504404854	0.47771695718658935	0.25601853000986474	1.1227365133471907	1.573954867857091	[1.4943599747936815, -0.00017766811874271726, 0.2801452911527948, -0.00046662638932252353, 0.001206399456939029, 0.000715974661255026]	[2.5000060074271064, -0.00010283359443300165, -0.13872507802981937, -0.0003467467879211584, -8.623726554592976e-05, -0.00013414438975065845]	[2.9999803714679643, -5.598410649146697e-05, 0.13712601286847162, -3.7258397502184293e-05, 0.00018952272726753902, -0.00013695025895342044]	[-0.47502253215406637, 0.0006729573899687992, 0.5253036086152756, 0.003733650974383475, -0.003969693241334721, -0.000518425403757758]	[5.3171292510717045e-06, 1.0351461649404416e-06, 0.856469821094866, -0.0006513996203630204, -0.0007058677493025047, 0.002057936747547033]	[-4.7298768992272244e-05, 3.57146667157865e-05, 1.2882634546906493, -0.0017309995101393559, 0.0007322268599181258, -0.0006290545878954293]	[-0.27041406297730614, 0.09843556096737134, 35.80390049993595, -0.00016043568054228085, 0.0012174384399585934, -0.004207297430596411]	[0.002182780189732254, 0.0062951020014064205, 6.129127941550713, -0.00048396631579290496, 0.0005121954093446007, 0.00028922616631584365]	[-0.002375320962044979, 0.014295022969581477, -30.92213185262225, 0.0008171304128535798, 0.0005907752004000577, 0.0011733484321592848]	3.9024859279519255	
197	248.849520	0.387587	True	5.557696053284506	15.287782529356182	0.48009851763338907	0.2561119178044977	1.1231250119946274	1.5760372793720292	[1.4896065877802964, -0.000171156039353154, 0.28562751111793117, -0.0004289623200124885, 0.0011653157274834592, 0.000709503061722331]	[2.5000053026764375, -9.979379421248138e-05, -0.13018712253383638, -0.0003531365471165415, -9.306949762880429e-05, -0.00011346173794097714]	[2.9999823489880693, -5.497751741178982e-05, 0.1498347036414657, -5.430105571148252e-05, 0.00019687496283769798, -0.00014288266421985391]	[-0.4769543749382186, 0.000817082925285021, 0.5700464075446658, 0.0037998030118700354, -0.004245648001225134, -0.000779762157010566]	[6.799173410033623e-06, 9.333870557877558e-06, 0.8511173738148966, -0.0006260029522104455, -0.0006618233451001098, 0.0020781299103069762]	[-4.822412421503521e-05, 4.931257807782274e-05, 1.253448598758991, -0.0016768375020419974, 0.0007380949133486751, -0.0005573067253912368]	[-0.31191013117870636, 0.15789282794382786, 55.80234344949213, -0.0002801069288777047, -0.0012811007361536878, -0.004135958157049741]	[0.0023243471976781976, 0.006996846594595712, -3.392976083013883, -0.00038884871883300095, 0.0005373305217241032, 0.00017832878648826352]	[-0.0022597641467547117, 0.015044004992454285, -39.43518637576257, 0.0008759030435432079, 0.000506086815326749, 0.0011894902771248015]	3.31332341340484	
198	253.725142	4.867690	True	5.517681118798772	15.287006300820636	0.4824621355614964	0.25619894354504064	1.123275155777688	1.5779743767791514	[1.4848344881892623, -0.00016356996222045803, 0.2914708999689558, -0.0003906961738547998, 0.0011211748286775248, 0.0007004356077717661]	[2.500004566041459, -9.664939874996164e-05, -0.12174627907401754, -0.0003592247220356776, -9.944931727774432e-05, -9.262144407624982e-05]	[2.9999843342245414, -5.364385478476702e-05, 0.16215538753044934, -7.077830813944075e-05, 0.00020428313528491224, -0.0001481134373447054]	[-0.47880094589263517, 0.0008948128412381954, 0.5975606663049674, 0.0038545814904935596, -0.004580930381594109, -0.0010375315663198569]	[8.355756652045843e-06, 1.821650430420997e-05, 0.8370408737053623, -0.0005910529804652588, -0.00061543192462129, 0.0020894823931362806]	[-4.895060457451074e-05, 6.339782293360578e-05, 1.2106560951877354, -0.001617948427122452, 0.0007434235650984806, -0.0004887051054509764]	[-0.20592811513800605, 0.08112055398621958, 35.80234344949213, -0.00037517843125596615, -0.0023110990905884717, -0.004060711847220833]	[0.002451423671125988, 0.007570024811020463, -13.375332846630597, -0.0002531006406145607, 0.0005558580440456147, 3.577358437752907e-05]	[-0.0020807592329963077, 0.01539789485191103, -48.40849362893162, 0.0009073456053212, 0.0005147780040156845, 0.0011342380839203994]	2.6492127813332065	
199	254.241211	0.506377	True	5.477884946025759	15.286270035566663	0.4848123040987831	0.2562797475902209	1.123229924518671	1.5797699092012696	[1.4800442902731041, -0.00015565749998741499, 0.2975027660280436, -0.00035195360629147114, 0.0010736689739638933, 0.0006888106457675552]	[2.500003812384506, -9.343030809732113e-05, -0.1134899850066416, -0.00036493114150597857, -0.00010535256144862597, -7.170195363449214e-05]	[2.9999863073309876, -5.2004600601163454e-05, 0.17400810807540137, -8.663575889463138e-05, 0.00021171243062519048, -0.00015265230195173513]	[-0.48056196600913237, 0.0009057834842700158, 0.6077686065164912, 0.003895543579994217, -0.004918436668079732, -0.0012911703882574341]	[9.990046020943e-06, 2.7684052212303204e-05, 0.8142009246713586, -0.0005496294642935086, -0.0005665486806558564, 0.002093991205536575]	[-4.947723386936985e-05, 7.79692884848525e-05, 1.159849921131843, -0.0015529091955871297, 0.0007423202973019677, -0.0004188998679264053]	[-0.09994603432478133, 0.004348078675401837, 15.802343449492128, -0.0005071544367741303, -0.002433102729831231, -0.003976723055762166]	[0.0025784990054707633, 0.008143196594863482, -23.35770256580195, -0.00016636363106469837, 0.000577647600037089, -7.428046247846481e-05]	[-0.0019017473059369865, 0.015751726393760466, -57.3818097121369, 0.0009625962911962456, 0.00042953703824667223, 0.0011486517559758838]	2.12875610186551	
200	254.635133	0.383834	True	5.43832435805238	15.28557590056381	0.48715366541031846	0.2563544694438777	1.123032497438173	1.581427642598283	[1.4752366320574, -0.000148149768960183, 0.3035496389242768, -0.0003128747439274201, 0.0010230953029125407, 0.0006746729518183229]	[2.500003058192527, -9.016846863855431e-05, -0.10550607253983495, -0.0003701928404894339, -0.00011075552666763723, -5.077200872225792e-05]	[2.9999882459372533, -5.008499417126989e-05, 0.18531254780755196, -0.00010181340560973908, 0.00021909925947267568, -0.0001564886235798653]	[-0.4822371568915557, 0.0008496312823932338, 0.600592313187409, 0.003922234391749191, -0.005194295532881583, -0.0015399087753832361]	[1.1705366772528207e-05, 3.7737063150067e-05, 0.7825579520963526, -0.0005020916633567882, -0.0005154107287749289, 0.0020915985420638192]	[-4.9803359231771084e-05, 9.30253883792879e-05, 1.1009938972551347, -0.001482023888830525, 0.0007349275900773297, -0.0003481735917393544]	[0.006034364293285813, -0.07242320917988405, -4.197410412789232, -0.0006444493072473049, -0.0015430906323837235, -0.003880732771391489]	[0.0027055678107853814, 0.008716330765815378, -33.34008600629792, -8.482292521896512e-05, 0.0005966498515491976, -0.0001847783177937879]	[-0.0017227138993146853, 0.01610538472706349, -66.3551275865201, 0.0010141218814958654, 0.0003469951640821875, 0.00115846979510168]	1.8745087984676427	
201	255.017782	0.375878	True	5.399015731192153	15.284926012933976	0.4894910134959805	0.2564232479077634	1.1227262545960623	1.5829513598415044	[1.4704121827417909, -0.00014176078354589906, 0.30943727304758273, -0.00027360433884704433, 0.0009704923792924865, 0.0006580755188636823]	[2.500002321294817, -8.689754210184099e-05, -0.0978827704701828, -0.0003749509941360747, -0.00011563716088970314, -2.990068691250305e-05]	[2.9999901251582233, -4.7913623692864824e-05, 0.1959880266750814, -0.00011625476472137786, 0.0002263818258809703, -0.0001596147986406292]	[-0.4838262378899465, 0.0007259937249106087, 0.5759540577424201, 0.003934180764940608, -0.005324096601122193, -0.0017828374688729817]	[1.3505193714352986e-05, 4.83756937606811e-05, 0.7420722125878556, -0.0004489086695511455, -0.00046231070502363025, 0.0020822949662613797]	[-4.9928725181355904e-05, 0.00010856422101733453, 1.034051685821561, -0.001405692114792587, 0.0007214618650403666, -0.00027685052416993807]	[0.11200987212310075, -0.14919085426386197, -24.19630064987716, -0.0007876647255410108, 0.000683933740543857, -0.0037705691771226]	[0.0028326272477439563, 0.009289412271414383, -43.322471826862724, -1.006047816934587e-05, 0.000612048830768017, -0.00029494372306898103]	[-0.001543666946555943, 0.016458937223263106, -75.32844159265844, 0.0010605585554729026, 0.00026817227406806686, 0.0011630467454188938]	1.917266679696323	
202	258.030601	3.005691	True	5.359944832222503	15.284322320639141	0.4918185661296056	0.25648622684454364	1.1222673078871706	1.5843449642322387	[1.465570843221511, -0.000136431549899863, 0.31516481589513806, -0.00023433849503514371, 0.0009169235427322114, 0.0006397987658204933]	[2.500001618709574, -8.365769383137505e-05, -0.09070801060534422, -0.00037864080942567917, -0.00012038794897462024, -9.179530901082199e-06]	[2.9999919177039165, -4.552616461516084e-05, 0.20595440360750195, -0.0001297910367041416, 0.00023326113153055708, -0.00016267655382772158]	[-0.4855225368685818, 0.00067745255158339, 0.56863510377933, 0.003921446137655617, -0.005387449781390603, -0.0018752992782028464]	[1.5232241993526874e-05, 5.875865041401665e-05, 0.6928429511207741, -0.0002883561553592459, -0.0004893098415680357, 0.0020615626360324614]	[-4.975511261871678e-05, 0.00012378969791750923, 0.959167555947462, -0.0013010067715486168, 0.0006542538191098895, -0.00033537393552734816]	[-0.004289072712021946, -0.06201203808284943, -4.196300649877241, -0.0010882413280930126, 0.0016263238467396205, -0.0013513565228679783]	[0.002775950221766515, 0.008899013773858721, -53.14517724321787, 0.0016900206324048602, -0.0006818521378099558, -0.00047675282885725116]	[-0.0012511377235994471, 0.015902218105564518, -84.0943330408514, 0.001474250197676215, -0.0005717805499198556, -0.0009149482192177746]	2.1521107718045407	
203	258.638679	0.600534	True	5.321067550730443	15.283766567876567	0.49411952299549666	0.256543555762286	1.121523954517758	1.5856124800431222	[1.460711706256702, -0.00013135288605116535, 0.3209058461203251, -0.00019526902873538926, 0.0008627640483557217, 0.0006206014019926019]	[2.5000009638894864, -8.049824437225388e-05, -0.08406942528874728, -0.00038072062266838823, -0.00012538441030833993, 1.1301052963653282e-05]	[2.999993592197252, -4.296578225274361e-05, 0.21513208036820886, -0.0001422610489184743, 0.0002394491876913868, -0.0001662928076781062]	[-0.4873264335774213, 0.0007044153953132545, 0.5787135743077688, 0.003894867010827153, -0.005442310961617599, -0.0019665645634451114]	[1.6885448693065936e-05, 6.887556974486452e-05, 0.6348307106480822, -0.0001269335749182734, -0.0005114293390326138, 0.002034154270911118]	[-4.9285152353123756e-05, 0.00013869378038202043, 0.8763056694339924, -0.0011924337723341557, 0.0005832495146048569, -0.00038774668487744047]	[-0.12058663125846712, 0.025166404656328814, 15.803624615965816, -0.001214347557280752, 0.001637043144456406, -0.0013257816586196092]	[0.0027192667600104887, 0.008508577680824966, -62.96786469938223, 0.0016857458837682723, -0.0006137648662829453, -0.0005818846331793208]	[-0.0009586029907632816, 0.015345456370217184, -92.86020652872857, 0.0014977725019922517, -0.0006119943211146126, -0.0008126561045035529]	2.54777747572916	
204	259.034122	0.388164	True	5.282340240344972	15.283260414985671	0.4963765221032099	0.2565953843323215	1.1203638622286864	1.586757949433587	[1.455833833816531, -0.0001257320441004005, 0.326834723908151, -0.00015653201979749977, 0.0008077435123529489, 0.0006005008855118071]	[2.5000003712385714, -7.746836884773419e-05, -0.07805504235535467, -0.00038118607100680535, -0.00013057784616412162, 3.147479457645565e-05]	[2.9999951159590186, -4.027716500719359e-05, 0.22344109950048371, -0.0001536284081050452, 0.0002449100587812171, -0.00017040226088641658]	[-0.48923830689774045, 0.0008072914818987216, 0.6062676095990969, 0.003854894713888958, -0.00555979994013167, -0.0020555366484646897]	[1.84631674299381e-05, 7.871489383986171e-05, 0.5679958496200963, 3.448949806680775e-05, -0.0005286781012188868, 0.0020001731149466595]	[-4.8522243370601674e-05, 0.00015326791583871233, 0.7854300199167186, -0.0010804731621321835, 0.0005088557144891524, -0.0004340161198924184]	[-0.23688073251995428, 0.11234264845734228, 35.80309027542171, -0.0013329145624826377, 0.0005101390216798217, -0.0012827820885722057]	[0.002662581116510518, 0.008118129380414377, -72.7905415079089, 0.0016713984389095395, -0.0005466925212604692, -0.0006849008211767832]	[-0.0006660664398071621, 0.01478867951850109, -101.62606936896805, 0.0015156431025122575, -0.0006471512773622451, -0.0007115504429249421]	3.0740052209652413	
205	263.147177	4.105554	True	5.243751959976058	15.282805374447868	0.4985826322637983	0.2566418633240436	1.1187431635971399	1.5877854322522849	[1.450937394231596, -0.00011962395737957434, 0.3329524196258071, -0.00011827878031253673, 0.00075157512652592, 0.0005795302731864567]	[2.4999998565682704, -7.461563360429169e-05, -0.07275092310284619, -0.00038002137787803434, -0.0001359395215975341, 5.1271054324748046e-05]	[2.999996457295673, -3.7508065770949485e-05, 0.23080350649839354, -0.00016384291387989757, 0.0002495965412238653, -0.00017493663833376372]	[-0.491003472580202, 0.0008242664905358472, 0.6165155060098536, 0.0037980250973463883, -0.005671979300544377, -0.002140188549602531]	[1.990388621204446e-05, 8.792985667747075e-05, 0.49277167204347194, 0.00019906749914405154, -0.000545042268057361, 0.001958639948941961]	[-4.7398232483771176e-05, 0.00016690789377144937, 0.6869775586143838, -0.0009618618789257297, 0.00042840908066404536, -0.00047273882803098124]	[-0.060358067243827196, 0.013460121040444029, 15.80309027542171, -0.0015074602077489025, 0.0004696951493818028, -0.0012075821966925546]	[0.0025368729991069837, 0.0073433412181838345, -82.07033894509559, 0.0017112986884347317, -0.0005440302636434426, -0.000803090173288173]	[-0.0002910931918032854, 0.013549073449821222, -109.84905786798463, 0.0015880714758930137, -0.000726387751967771, -0.0005878278952902819]	3.6657236629777943	
